Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778448946,20,,Aggregated,9.300000,0.000000,26,35,42,44,76,95,110,110,110,110,110,505,0,24,83.90547792686726,7.076855999912368,2654.601320002257,109.56237623762377
1778448947,20,GET,GET /api/v1/analytics/health-board,1.100000,0.000000,18,28,36,41,42,42,42,42,42,42,42,68,0,22,46.8435666323999,8.061178999923868,1436.493793000409,75.0
1778448947,20,GET,GET /api/v1/analytics/summary,1.900000,0.000000,20,21,37,37,41,43,43,43,43,43,43,64,0,22,49.42922782834103,8.629014999314677,1410.9123710004496,75.0
1778448947,20,GET,GET /api/v1/questionnaires/active,3.700000,0.000000,20,26,27,29,35,45,76,76,76,76,76,208,0,17,21.197950201947325,7.076855999912368,130.7612960008555,0.0
1778448947,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448947,20,POST,POST /api/v1/surveys,3.000000,0.000000,37,45,61,74,95,98,110,110,110,110,110,155,0,31,65.30668465176507,13.811923996399855,2654.601320002257,254.67096774193547
1778448947,20,,Aggregated,9.700000,0.000000,24,32,37,43,61,76,98,110,110,110,110,515,0,24,82.68756886809393,7.076855999912368,2654.601320002257,109.85242718446602
1778448948,20,GET,GET /api/v1/analytics/health-board,1.300000,0.000000,17,18,28,36,41,41,41,41,41,41,41,69,0,22,46.276068565245055,7.686199998715892,1436.493793000409,75.0
1778448948,20,GET,GET /api/v1/analytics/summary,1.700000,0.000000,20,21,37,37,41,43,43,43,43,43,43,64,0,22,49.42922782834103,8.629014999314677,1410.9123710004496,75.0
1778448948,20,GET,GET /api/v1/questionnaires/active,3.400000,0.000000,19,20,26,27,32,76,78,78,78,78,78,214,0,17,21.25379479910526,7.076855999912368,130.7612960008555,0.0
1778448948,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448948,20,POST,POST /api/v1/surveys,2.800000,0.000000,33,37,45,57,95,98,110,110,110,110,110,159,0,31,64.20019011962928,13.811923996399855,2654.601320002257,254.66037735849056
1778448948,20,,Aggregated,9.200000,0.000000,21,27,33,37,49,76,98,110,110,110,110,526,0,24,81.39965155906472,7.076855999912368,2654.601320002257,109.63117870722434
1778448949,20,GET,GET /api/v1/analytics/health-board,1.100000,0.000000,18,28,36,36,41,41,41,41,41,41,41,69,0,22,46.276068565245055,7.686199998715892,1436.493793000409,75.0
1778448949,20,GET,GET /api/v1/analytics/summary,1.900000,0.000000,20,21,37,39,41,43,43,43,43,43,43,66,0,22,48.435935621400304,8.629014999314677,1410.9123710004496,75.0
1778448949,20,GET,GET /api/v1/questionnaires/active,3.600000,0.000000,18,20,27,27,63,76,78,78,78,78,78,220,0,17,21.563206418183903,7.076855999912368,130.7612960008555,0.0
1778448949,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448949,20,POST,POST /api/v1/surveys,3.000000,0.000000,33,43,49,57,85,98,110,110,110,110,110,163,0,31,63.68089412895932,13.811923996399855,2654.601320002257,254.6564417177914
1778448949,20,,Aggregated,9.600000,0.000000,21,29,36,41,63,78,98,110,110,110,110,538,0,24,80.32949206144588,7.076855999912368,2654.601320002257,109.35687732342008
1778448950,20,GET,GET /api/v1/analytics/health-board,1.200000,0.000000,18,28,36,36,39,39,39,39,39,39,39,70,0,22,46.1790626857172,7.686199998715892,1436.493793000409,75.0
1778448950,20,GET,GET /api/v1/analytics/summary,1.800000,0.000000,20,21,37,39,41,43,43,43,43,43,43,67,0,22,48.144011656893156,8.629014999314677,1410.9123710004496,75.0
1778448950,20,GET,GET /api/v1/questionnaires/active,3.700000,0.000000,18,20,26,27,63,76,78,78,78,78,78,220,0,17,21.563206418183903,7.076855999912368,130.7612960008555,0.0
1778448950,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448950,20,POST,POST /api/v1/surveys,3.300000,0.000000,31,38,45,57,85,98,110,110,110,110,110,168,0,31,62.58614673225522,13.811923996399855,2654.601320002257,254.6547619047619
1778448950,20,,Aggregated,10.000000,0.000000,23,29,36,39,74,78,98,110,110,110,110,545,0,24,79.6699382092736,7.076855999912368,2654.601320002257,110.56330275229358
1778448951,20,GET,GET /api/v1/analytics/health-board,1.100000,0.000000,17,18,28,36,39,39,39,39,39,39,39,72,0,21,45.146159986112856,7.686199998715892,1436.493793000409,75.0
1778448951,20,GET,GET /api/v1/analytics/summary,1.600000,0.000000,21,25,37,37,41,43,43,43,43,43,43,69,0,22,47.25274386979383,8.629014999314677,1410.9123710004496,75.0
1778448951,20,GET,GET /api/v1/questionnaires/active,4.000000,0.000000,18,19,20,23,63,76,78,78,78,78,78,227,0,17,21.30682424667852,7.076855999912368,130.7612960008555,0.0
1778448951,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448951,20,POST,POST /api/v1/surveys,3.400000,0.000000,27,35,44,45,85,98,110,110,110,110,110,170,0,31,62.10158189421824,13.811923996399855,2654.601320002257,254.64705882352942
1778448951,20,,Aggregated,10.100000,0.000000,21,27,33,38,57,78,98,110,110,110,110,558,0,23,78.15131893199238,7.076855999912368,2654.601320002257,109.43548387096774
1778448952,20,GET,GET /api/v1/analytics/health-board,1.000000,0.000000,18,28,36,36,39,39,39,39,39,39,39,72,0,21,45.146159986112856,7.686199998715892,1436.493793000409,75.0
1778448952,20,GET,GET /api/v1/analytics/summary,1.800000,0.000000,23,29,37,39,41,43,43,43,43,43,43,70,0,22,46.905610057365266,8.629014999314677,1410.9123710004496,75.0
1778448952,20,GET,GET /api/v1/questionnaires/active,4.000000,0.000000,18,18,22,23,63,76,78,78,78,78,78,231,0,17,21.26761709091211,7.076855999912368,130.7612960008555,0.0
1778448952,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448952,20,POST,POST /api/v1/surveys,3.400000,0.000000,29,35,44,45,85,98,110,110,110,110,110,174,0,31,61.3640596323097,13.811923996399855,2654.601320002257,254.6494252873563
1778448952,20,,Aggregated,10.200000,0.000000,22,27,34,38,57,78,98,110,110,110,110,567,0,23,77.29742017471077,7.076855999912368,2654.601320002257,109.62786596119929
1778448953,20,GET,GET /api/v1/analytics/health-board,0.900000,0.000000,17,28,36,36,39,39,39,39,39,39,39,73,0,21,44.70248482190471,7.686199998715892,1436.493793000409,75.0
1778448953,20,GET,GET /api/v1/analytics/summary,1.600000,0.000000,21,25,29,37,39,43,43,43,43,43,43,71,0,22,46.477396296018334,8.629014999314677,1410.9123710004496,75.0
1778448953,20,GET,GET /api/v1/questionnaires/active,3.600000,0.000000,17,18,20,23,63,76,78,78,78,78,78,232,0,17,21.234542073279012,7.076855999912368,130.7612960008555,0.0
1778448953,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448953,20,POST,POST /api/v1/surveys,3.700000,0.000000,27,33,38,45,85,98,110,110,110,110,110,177,0,31,60.69264175153866,13.811923996399855,2654.601320002257,254.6497175141243
1778448953,20,,Aggregated,9.800000,0.000000,22,27,33,36,63,78,98,110,110,110,110,573,0,23,76.67668930551858,7.076855999912368,2654.601320002257,110.07504363001745
1778448954,20,GET,GET /api/v1/analytics/health-board,0.900000,0.000000,20,36,38,38,39,39,39,39,39,39,39,76,0,21,44.22231257893528,7.686199998715892,1436.493793000409,75.0
1778448954,20,GET,GET /api/v1/analytics/summary,1.700000,0.000000,23,27,29,31,37,39,39,39,39,39,39,73,0,22,46.005050041296194,8.629014999314677,1410.9123710004496,75.0
1778448954,20,GET,GET /api/v1/questionnaires/active,3.800000,0.000000,17,18,20,21,63,76,78,78,78,78,78,237,0,17,21.26273550211677,7.076855999912368,130.7612960008555,0.0
1778448954,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448954,20,POST,POST /api/v1/surveys,3.700000,0.000000,28,33,38,41,76,95,110,110,110,110,110,181,0,31,60.16728984542868,13.811923996399855,2654.601320002257,254.65745856353593
1778448954,20,,Aggregated,10.100000,0.000000,21,27,31,37,46,76,95,110,110,110,110,587,0,23,75.55769553161959,7.076855999912368,2654.601320002257,109.82623509369677
1778448955,20,GET,GET /api/v1/analytics/health-board,0.800000,0.000000,17,20,38,39,39,39,39,39,39,39,39,77,0,21,43.775125883115976,7.686199998715892,1436.493793000409,75.0
1778448955,20,GET,GET /api/v1/analytics/summary,1.700000,0.000000,20,23,27,27,29,31,31,31,31,31,31,74,0,22,45.57844837861037,8.629014999314677,1410.9123710004496,75.0
1778448955,20,GET,GET /api/v1/questionnaires/active,4.000000,0.000000,15,18,19,20,46,74,78,78,78,78,78,242,0,17,21.028745698346057,7.045151000056649,130.7612960008555,0.0
1778448955,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448955,20,POST,POST /api/v1/surveys,3.800000,0.000000,26,29,31,33,41,50,85,85,85,85,85,183,0,31,59.66903479248025,13.811923996399855,2654.601320002257,254.65573770491804
1778448955,20,,Aggregated,10.300000,0.000000,19,24,27,29,39,50,78,85,85,85,85,596,0,23,74.58965568970378,7.045151000056649,2654.601320002257,109.27348993288591
1778448956,20,GET,GET /api/v1/analytics/health-board,1.100000,0.000000,13,20,38,39,39,39,39,39,39,39,39,77,0,21,43.775125883115976,7.686199998715892,1436.493793000409,75.0
1778448956,20,GET,GET /api/v1/analytics/summary,1.500000,0.000000,20,23,25,27,29,31,31,31,31,31,31,75,0,22,45.126480986897754,8.629014999314677,1410.9123710004496,75.0
1778448956,20,GET,GET /api/v1/questionnaires/active,3.800000,0.000000,14,17,18,20,46,74,78,78,78,78,78,248,0,17,20.76798839918352,7.045151000056649,130.7612960008555,0.0
1778448956,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448956,20,POST,POST /api/v1/surveys,3.800000,0.000000,24,28,31,33,41,50,85,85,85,85,85,188,0,31,58.66085985653239,13.811923996399855,2654.601320002257,254.65425531914894
1778448956,20,,Aggregated,10.200000,0.000000,18,23,27,29,39,50,78,85,85,85,85,608,0,23,73.41682341293682,7.045151000056649,2654.601320002257,109.33388157894737
1778448957,20,GET,GET /api/v1/analytics/health-board,1.000000,0.000000,13,20,38,39,39,39,39,39,39,39,39,78,0,21,43.31276423074134,7.686199998715892,1436.493793000409,75.0
1778448957,20,GET,GET /api/v1/analytics/summary,1.500000,0.000000,20,25,27,27,29,31,31,31,31,31,31,75,0,22,45.126480986897754,8.629014999314677,1410.9123710004496,75.0
1778448957,20,GET,GET /api/v1/questionnaires/active,4.100000,0.000000,14,16,18,19,23,63,74,74,74,74,74,251,0,17,20.649808924297332,7.045151000056649,130.7612960008555,0.0
1778448957,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448957,20,POST,POST /api/v1/surveys,3.800000,0.000000,27,29,33,34,41,50,85,85,85,85,85,192,0,31,58.06016834389993,13.811923996399855,2654.601320002257,254.65104166666666
1778448957,20,,Aggregated,10.400000,0.000000,19,24,27,31,39,46,74,85,85,85,85,616,0,23,72.7225505488073,7.045151000056649,2654.601320002257,109.68831168831169
1778448958,20,GET,GET /api/v1/analytics/health-board,1.000000,0.000000,20,23,38,38,39,39,39,39,39,39,39,81,0,21,42.42780024687369,7.686199998715892,1436.493793000409,75.0
1778448958,20,GET,GET /api/v1/analytics/summary,1.300000,0.000000,23,25,29,29,31,43,43,43,43,43,43,78,0,22,44.18479910283424,8.629014999314677,1410.9123710004496,75.0
1778448958,20,GET,GET /api/v1/questionnaires/active,4.200000,0.000000,14,16,18,20,23,63,74,74,74,74,74,254,0,17,20.57415911809857,7.045151000056649,130.7612960008555,0.0
1778448958,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448958,20,POST,POST /api/v1/surveys,3.700000,0.000000,25,28,31,34,41,45,50,50,50,50,50,193,0,31,57.88531498978602,13.811923996399855,2654.601320002257,254.65284974093265
1778448958,20,,Aggregated,10.200000,0.000000,19,23,27,28,35,41,46,50,50,50,50,626,0,23,71.85994161512188,7.045151000056649,2654.601320002257,109.06230031948881
1778448959,20,GET,GET /api/v1/analytics/health-board,1.000000,0.000000,13,23,23,23,38,39,39,39,39,39,39,81,0,21,42.42780024687369,7.686199998715892,1436.493793000409,75.0
1778448959,20,GET,GET /api/v1/analytics/summary,1.300000,0.000000,14,23,25,27,31,43,43,43,43,43,43,80,0,21,43.371663350308154,8.629014999314677,1410.9123710004496,75.0
1778448959,20,GET,GET /api/v1/questionnaires/active,4.200000,0.000000,13,16,18,19,22,23,46,46,46,46,46,257,0,17,20.517130342397884,7.045151000056649,130.7612960008555,0.0
1778448959,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448959,20,POST,POST /api/v1/surveys,3.700000,0.000000,24,28,31,33,35,41,50,50,50,50,50,196,0,30,57.234365449124994,12.351794001006056,2654.601320002257,254.64795918367346
1778448959,20,,Aggregated,10.200000,0.000000,17,22,24,27,34,39,46,50,50,50,50,634,0,22,71.13687398433581,7.045151000056649,2654.601320002257,109.12618296529969
1778448960,20,GET,GET /api/v1/analytics/health-board,1.000000,0.000000,15,20,23,23,38,39,39,39,39,39,39,83,0,21,41.81441544572309,7.686199998715892,1436.493793000409,75.0
1778448960,20,GET,GET /api/v1/analytics/summary,1.100000,0.000000,14,23,27,27,31,43,43,43,43,43,43,80,0,21,43.371663350308154,8.629014999314677,1410.9123710004496,75.0
1778448960,20,GET,GET /api/v1/questionnaires/active,4.200000,0.000000,12,16,18,19,21,22,46,46,46,46,46,262,0,17,20.3246576030317,7.045151000056649,130.7612960008555,0.0
1778448960,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448960,20,POST,POST /api/v1/surveys,3.700000,0.000000,24,28,31,33,35,41,50,50,50,50,50,197,0,30,57.054449294551645,12.351794001006056,2654.601320002257,254.6497461928934
1778448960,20,,Aggregated,10.000000,0.000000,17,22,24,27,34,39,46,50,50,50,50,642,0,22,70.41849134745074,7.045151000056649,2654.601320002257,108.39719626168224
1778448961,20,GET,GET /api/v1/analytics/health-board,1.200000,0.000000,15,20,23,23,38,39,39,39,39,39,39,85,0,21,41.03267754112227,7.686199998715892,1436.493793000409,75.0
1778448961,20,GET,GET /api/v1/analytics/summary,1.400000,0.000000,14,17,18,27,31,43,43,43,43,43,43,83,0,21,42.29389240993124,8.629014999314677,1410.9123710004496,75.0
1778448961,20,GET,GET /api/v1/questionnaires/active,3.700000,0.000000,12,14,16,16,20,22,46,46,46,46,46,268,0,17,20.130657190259342,7.045151000056649,130.7612960008555,0.0
1778448961,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448961,20,POST,POST /api/v1/surveys,3.300000,0.000000,24,27,29,33,35,41,50,50,50,50,50,198,0,30,56.84452868700471,12.351794001006056,2654.601320002257,254.65151515151516
1778448961,20,,Aggregated,9.600000,0.000000,15,19,22,24,33,39,46,50,50,50,50,654,0,22,69.34550238541108,7.045151000056649,2654.601320002257,107.37155963302752
1778448962,20,GET,GET /api/v1/analytics/health-board,1.300000,0.000000,15,20,23,23,38,39,39,39,39,39,39,86,0,20,40.716714162721644,7.686199998715892,1436.493793000409,75.0
1778448962,20,GET,GET /api/v1/analytics/summary,1.300000,0.000000,14,20,27,28,31,43,43,43,43,43,43,85,0,21,41.85842469442458,8.629014999314677,1410.9123710004496,75.0
1778448962,20,GET,GET /api/v1/questionnaires/active,4.200000,0.000000,12,16,16,18,20,22,46,46,46,46,46,273,0,17,20.082191575029988,7.045151000056649,130.7612960008555,0.0
1778448962,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448962,20,POST,POST /api/v1/surveys,2.900000,0.000000,25,28,32,33,40,41,50,50,50,50,50,203,0,30,56.17920307896594,12.351794001006056,2654.601320002257,254.65024630541873
1778448962,20,,Aggregated,9.700000,0.000000,15,20,24,27,33,40,46,50,50,50,50,667,0,22,68.44074232991926,7.045151000056649,2654.601320002257,107.52473763118441
1778448963,20,GET,GET /api/v1/analytics/health-board,1.300000,0.000000,14,15,19,23,23,23,23,23,23,23,23,86,0,20,40.716714162721644,7.686199998715892,1436.493793000409,75.0
1778448963,20,GET,GET /api/v1/analytics/summary,1.300000,0.000000,14,18,20,23,28,43,43,43,43,43,43,86,0,21,41.638721488663236,8.629014999314677,1410.9123710004496,75.0
1778448963,20,GET,GET /api/v1/questionnaires/active,4.200000,0.000000,12,14,16,16,20,22,24,24,24,24,24,276,0,17,20.003973912974722,7.045151000056649,130.7612960008555,0.0
1778448963,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448963,20,POST,POST /api/v1/surveys,2.900000,0.000000,24,26,27,32,34,35,40,40,40,40,40,206,0,30,55.69824726714694,12.351794001006056,2654.601320002257,254.6504854368932
1778448963,20,,Aggregated,9.700000,0.000000,14,18,22,23,27,33,40,43,43,43,43,674,0,22,67.92441883539335,7.045151000056649,2654.601320002257,107.65281899109792
1778448964,20,GET,GET /api/v1/analytics/health-board,1.300000,0.000000,15,18,19,19,23,23,23,23,23,23,23,89,0,19,39.95119993250524,7.686199998715892,1436.493793000409,75.0
1778448964,20,GET,GET /api/v1/analytics/summary,1.400000,0.000000,13,18,20,23,28,43,43,43,43,43,43,87,0,21,41.314951632484316,8.629014999314677,1410.9123710004496,75.0
1778448964,20,GET,GET /api/v1/questionnaires/active,4.200000,0.000000,12,14,16,18,20,22,24,24,24,24,24,278,0,17,19.97970460424702,7.045151000056649,130.7612960008555,0.0
1778448964,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448964,20,POST,POST /api/v1/surveys,2.800000,0.000000,24,27,27,32,34,35,40,40,40,40,40,208,0,30,55.39570534151258,12.351794001006056,2654.601320002257,254.64423076923077
1778448964,20,,Aggregated,9.700000,0.000000,15,19,22,24,27,33,40,43,43,43,43,682,0,22,67.34644760858815,7.045151000056649,2654.601320002257,107.57478005865103
1778448965,20,GET,GET /api/v1/analytics/health-board,1.300000,0.000000,14,17,19,19,23,23,23,23,23,23,23,92,0,19,38.98702888039659,7.686199998715892,1436.493793000409,75.0
1778448965,20,GET,GET /api/v1/analytics/summary,1.400000,0.000000,13,15,20,20,28,43,43,43,43,43,43,90,0,21,40.353641089152205,8.629014999314677,1410.9123710004496,75.0
1778448965,20,GET,GET /api/v1/questionnaires/active,4.200000,0.000000,12,14,16,16,20,22,24,24,24,24,24,283,0,17,19.805365462849462,6.105277003371157,130.7612960008555,0.0
1778448965,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448965,20,POST,POST /api/v1/surveys,2.800000,0.000000,24,26,27,28,34,35,40,40,40,40,40,212,0,29,54.657704533194604,11.343714999384247,2654.601320002257,254.64622641509433
1778448965,20,,Aggregated,9.700000,0.000000,14,18,21,23,27,32,40,43,43,43,43,697,0,21,66.16146518517441,6.105277003371157,2654.601320002257,107.36728837876615
1778448966,20,GET,GET /api/v1/analytics/health-board,1.100000,0.000000,15,18,19,19,23,23,23,23,23,23,23,92,0,19,38.98702888039659,7.686199998715892,1436.493793000409,75.0
1778448966,20,GET,GET /api/v1/analytics/summary,1.400000,0.000000,13,15,20,23,28,43,43,43,43,43,43,90,0,21,40.353641089152205,8.629014999314677,1410.9123710004496,75.0
1778448966,20,GET,GET /api/v1/questionnaires/active,4.100000,0.000000,12,14,16,17,20,22,24,24,24,24,24,288,0,16,19.68249665619876,6.105277003371157,130.7612960008555,0.0
1778448966,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448966,20,POST,POST /api/v1/surveys,2.700000,0.000000,24,26,28,32,35,40,41,41,41,41,41,215,0,29,54.35293086064671,11.343714999384247,2654.601320002257,254.646511627907
1778448966,20,,Aggregated,9.300000,0.000000,14,18,21,23,26,32,41,43,43,43,43,705,0,21,65.64060797030808,6.105277003371157,2654.601320002257,107.23262411347518
1778448967,20,GET,GET /api/v1/analytics/health-board,1.500000,0.000000,14,17,19,19,23,23,23,23,23,23,23,93,0,19,38.658327537573754,7.686199998715892,1436.493793000409,75.0
1778448967,20,GET,GET /api/v1/analytics/summary,1.600000,0.000000,14,18,20,20,23,28,28,28,28,28,28,91,0,21,40.12976541787713,8.629014999314677,1410.9123710004496,75.0
1778448967,20,GET,GET /api/v1/questionnaires/active,4.100000,0.000000,13,16,17,18,22,24,24,24,24,24,24,290,0,16,19.70504323100362,6.105277003371157,130.7612960008555,0.0
1778448967,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448967,20,POST,POST /api/v1/surveys,2.900000,0.000000,24,26,28,32,40,41,41,41,41,41,41,219,0,29,53.907500525300456,11.343714999384247,2654.601320002257,254.64840182648402
1778448967,20,,Aggregated,10.100000,0.000000,16,19,22,24,27,32,41,41,41,41,41,713,0,21,65.176428272196,6.105277003371157,2654.601320002257,107.66900420757364
1778448968,20,GET,GET /api/v1/analytics/health-board,1.500000,0.000000,14,15,18,18,19,19,19,19,19,19,19,93,0,19,38.658327537573754,7.686199998715892,1436.493793000409,75.0
1778448968,20,GET,GET /api/v1/analytics/summary,1.600000,0.000000,14,18,20,20,23,28,28,28,28,28,28,92,0,20,39.78189150027743,8.125364998704754,1410.9123710004496,75.0
1778448968,20,GET,GET /api/v1/questionnaires/active,4.100000,0.000000,13,16,18,19,22,24,24,24,24,24,24,295,0,17,19.663355742338,6.105277003371157,130.7612960008555,0.0
1778448968,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448968,20,POST,POST /api/v1/surveys,2.900000,0.000000,25,26,32,32,41,41,48,48,48,48,48,223,0,29,53.40319676701248,11.343714999384247,2654.601320002257,254.65470852017938
1778448968,20,,Aggregated,10.100000,0.000000,16,19,22,24,28,32,41,48,48,48,48,723,0,21,64.54815545515366,6.105277003371157,2654.601320002257,107.69432918395574
1778448969,20,GET,GET /api/v1/analytics/health-board,1.500000,0.000000,12,14,17,18,19,19,19,19,19,19,19,93,0,19,38.658327537573754,7.686199998715892,1436.493793000409,75.0
1778448969,20,GET,GET /api/v1/analytics/summary,1.500000,0.000000,15,18,20,20,23,28,28,28,28,28,28,92,0,20,39.78189150027743,8.125364998704754,1410.9123710004496,75.0
1778448969,20,GET,GET /api/v1/questionnaires/active,4.000000,0.000000,13,16,18,19,22,24,24,24,24,24,24,301,0,16,19.515657136165515,6.105277003371157,130.7612960008555,0.0
1778448969,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448969,20,POST,POST /api/v1/surveys,2.700000,0.000000,25,26,28,32,41,41,48,48,48,48,48,227,0,29,52.82652680635504,11.343714999384247,2654.601320002257,254.65198237885463
1778448969,20,,Aggregated,9.700000,0.000000,16,20,22,24,28,32,41,48,48,48,48,733,0,21,63.88069297963305,6.105277003371157,2654.601320002257,107.61391541609822
1778448970,20,GET,GET /api/v1/analytics/health-board,1.200000,0.000000,12,14,17,18,19,19,19,19,19,19,19,93,0,19,38.658327537573754,7.686199998715892,1436.493793000409,75.0
1778448970,20,GET,GET /api/v1/analytics/summary,1.400000,0.000000,18,20,23,23,28,45,45,45,45,45,45,94,0,20,39.60221983006124,8.125364998704754,1410.9123710004496,75.0
1778448970,20,GET,GET /api/v1/questionnaires/active,4.300000,0.000000,14,17,18,20,22,24,24,24,24,24,24,306,0,16,19.495238673163627,6.105277003371157,130.7612960008555,0.0
1778448970,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448970,20,POST,POST /api/v1/surveys,3.100000,0.000000,26,28,32,32,40,41,48,48,48,48,48,230,0,29,52.5651242610405,11.343714999384247,2654.601320002257,254.65652173913043
1778448970,20,,Aggregated,10.000000,0.000000,18,21,24,26,32,40,45,48,48,48,48,743,0,21,63.36057850749694,6.105277003371157,2654.601320002257,107.39703903095558
1778448971,20,GET,GET /api/v1/analytics/health-board,1.200000,0.000000,17,19,25,25,27,30,30,30,30,30,30,96,0,19,38.31515834368323,7.686199998715892,1436.493793000409,75.0
1778448971,20,GET,GET /api/v1/analytics/summary,1.400000,0.000000,20,20,28,28,45,60,60,60,60,60,60,96,0,21,39.6875125106817,8.125364998704754,1410.9123710004496,75.0
1778448971,20,GET,GET /api/v1/questionnaires/active,4.300000,0.000000,14,17,18,20,22,23,24,24,24,24,24,310,0,16,19.450886409627387,6.105277003371157,130.7612960008555,0.0
1778448971,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448971,20,POST,POST /api/v1/surveys,3.100000,0.000000,26,28,32,32,41,41,48,48,48,48,48,231,0,29,52.492883913579305,11.343714999384247,2654.601320002257,254.65367965367966
1778448971,20,,Aggregated,10.000000,0.000000,18,21,24,26,32,41,48,60,60,60,60,753,0,21,62.878409648158126,6.105277003371157,2654.601320002257,106.80610889774236
1778448972,20,GET,GET /api/v1/analytics/health-board,1.000000,0.000000,18,22,25,27,27,30,30,30,30,30,30,99,0,19,37.81773692926344,7.686199998715892,1436.493793000409,75.0
1778448972,20,GET,GET /api/v1/analytics/summary,1.400000,0.000000,18,20,28,28,45,60,60,60,60,60,60,98,0,21,39.249921092124744,8.125364998704754,1410.9123710004496,75.0
